"R - Apply function on every row, with data from the row",1,"1,300",3,[],2011-04-07,18:34:34Z,fredrik,6
Bipartite Graphs in R's igraph Package,0,"1,885",2,['igraph'],2011-04-07,18:21:34Z,Zubin,77
R: I did cluster analysis - how do I append group classification to my original data?,4,"1,716",1,['cluster-analysis'],2011-04-07,18:20:54Z,Beta,554
how to select rows from a dataframe1 in R where dataframe$1column is found somewhere in dataframe2$column,1,"12,106",2,[],2011-04-07,17:10:17Z,wespiserA,"2,129"
How to filter a table's row based on an external list?,11,"16,970",2,['filter'],2011-04-07,16:44:59Z,Catherine,"1,584"
Making a better summary statistics table with plyr in R,8,"5,044",2,['plyr'],2011-04-07,16:29:05Z,Richard Herron,"5,770"
dates ggplot issue,1,"1,079",3,['ggplot2'],2011-04-07,15:51:30Z,Johan,33
File too big to open in R?,1,"1,885",4,[],2011-04-07,15:02:47Z,illbill,118
R: Graphing binned data,1,"1,183",2,[],2011-04-07,12:29:19Z,klonq,"1,757"
Is there an R function for finding the index of an element in a vector?,237,"374,167",4,"['indexing', 'match', 'vectorization']",2011-04-07,07:55:57Z,Ryan Thompson,18.2k
How can I load an object into a variable name that I specify from an R data file?,78,"26,848",5,"['variable-names', 'rdata']",2011-04-07,07:04:46Z,Ryan Thompson,18.2k
is there a way to call R functions from C# and retrieve the result in C#,34,"21,735",2,['c#'],2011-04-07,05:33:10Z,RockScience,"6,482"
"getSymbols and using lapply, Cl, and merge to extract close prices",1,"6,866",3,"['merge', 'quantmod', 'lapply']",2011-04-07,00:40:37Z,codingknob,"2,843"
"R: ggplot2, can I make the facet/strip text wrap around?",5,"3,433",2,['ggplot2'],2011-04-06,23:26:27Z,alienk8,26
accessing Facebook API from R for Text Mining,5,"12,751",4,['facebook'],2011-04-06,22:45:06Z,lalas,638
Returning function output on array of values in R,0,408,1,[],2011-04-06,20:57:33Z,Robert,21
What is the easiest way to parallelize a vectorized function in R?,14,"1,500",5,"['parallel-processing', 'vectorization']",2011-04-06,19:19:25Z,Ryan Thompson,18.2k
How do I get all the output from script I am running in RStudio,19,"28,933",3,"['text', 'rstudio']",2011-04-06,19:03:38Z,Farrel,"4,804"
Adding column which contains bin value of another column,17,"15,961",3,['r-faq'],2011-04-06,17:11:11Z,wespiserA,"2,129"
POSIX representation of dates,0,396,2,"['datetime', 'file-io', 'posix', 'time-series']",2011-04-06,17:02:11Z,Alex,1
Are there any command similar to colsplit but split the cell to the same column but different row?,2,"1,065",4,[],2011-04-06,16:07:48Z,Catherine,"1,584"
Fastest way to find *the index* of the second (third…) highest/lowest value in vector or column,15,"17,765",7,[],2011-04-06,15:36:35Z,user189035,"1,964"
How to open CSV file in R when R says “no such file or directory”?,18,"179,711",12,[],2011-04-06,15:22:55Z,illbill,118
How to delete some column based on the column headings of a csv file in R?,-2,"7,418",1,[],2011-04-06,14:52:42Z,Catherine,"1,584"
Can not load package tcltk in R [duplicate],9,"18,450",2,[],2011-04-06,13:53:53Z,Lily,317
Non-continuous line numbering with Sweave and listings,2,641,1,"['latex', 'sweave', 'listings']",2011-04-06,13:23:41Z,Matteo,11
pack two columns of a matrix in R,1,582,2,['matrix'],2011-04-06,10:57:48Z,user236215,"2,831"
R: 2 functions with the same name in 2 different packages,52,"36,643",2,"['function', 'packages', 'conflict']",2011-04-06,10:01:08Z,RockScience,"6,482"
Replacing ^ and | sybmbols in a matrix,0,"1,187",1,['substitution'],2011-04-06,09:37:16Z,Catherine,"1,584"
saving a data file in R,5,"20,154",2,['saving-data'],2011-04-06,08:41:50Z,Roswitha Blasche,26
How to add values to a specific matrix row-column,5,"26,370",1,['matrix'],2011-04-06,08:04:53Z,repinementer,238
R loop for calculating matrix elements taking too long to execute,0,"1,652",2,['optimization'],2011-04-06,07:16:40Z,user236215,"2,831"
creating a new variable according to existing variables using R,1,"4,691",1,['variables'],2011-04-06,04:36:26Z,baz,"2,179"
apply() and calcuating proportion of first row for all dataframe rows,2,"2,070",4,"['rows', 'apply', 'divide']",2011-04-06,02:18:42Z,thelatemail,66.3k
Computing sparse pairwise distance matrix in R,21,"6,400",3,"['distance', 'sparse-matrix', 'knn']",2011-04-06,00:34:51Z,Christopher DuBois,18k
Install R Package XML in Debian / Ubuntu,15,"9,752",2,['ubuntu'],2011-04-06,00:21:02Z,Btibert3,12.5k
How to merge two columns in R with a specific symbol?,37,"73,018",2,"['merge', 'symbol']",2011-04-05,22:47:47Z,Catherine,"1,584"
How do I make doSMP play nicely with plyr?,4,"1,818",3,"['parallel-processing', 'plyr', 'data-management']",2011-04-05,22:22:42Z,Zach,13.9k
Euclidean distance of two vectors,39,"93,001",3,[],2011-04-05,22:18:10Z,Jana,596
Force `table` to include all factors from both arrays in R,3,"1,245",1,['machine-learning'],2011-04-05,21:27:35Z,robintw,12.1k
difference between auto.arima and ar for AR model selection in R,1,"1,559",1,['time-series'],2011-04-05,19:55:56Z,user236215,"2,831"
What are the options for na.action in boxplot?,11,"9,919",2,[],2011-04-05,19:52:42Z,SFun28,13.7k
R: Iteration by variable,0,"1,147",3,['normal-distribution'],2011-04-05,19:18:02Z,Mauro Braganca,1
Recovering a lost/dropped session in R?,0,"3,705",1,"['session', 'recovery']",2011-04-05,18:54:38Z,drapkin11,615
"How to find a vector length of 'n' values, where each value is a mean of 'm' random elements of data in R?",1,111,1,[],2011-04-05,18:35:45Z,Aashish,6
"In R, How to plot a graph for this particular function?",0,568,1,[],2011-04-05,18:08:55Z,colinfang,"7,357"
Packaging supporting R code in a python module?,12,"1,395",3,"['python', 'packaging']",2011-04-05,18:08:12Z,Ryan Thompson,18.2k
How to get the date of maximum values of rainfall in programming language R,1,"2,312",2,"['date', 'max']",2011-04-05,17:46:46Z,sbg,8
How to set the data that geom_smooth smoothes,0,519,2,"['ggplot2', 'smoothing']",2011-04-05,17:27:53Z,peter2108,"1,474"
Convert the values in a column into row names in an existing data frame in R,78,"107,650",4,[],2011-04-05,16:47:16Z,KennyPeanuts,"3,126"
Simple question regarding the use of outer() and user-defined functions?,16,"6,042",2,[],2011-04-05,15:24:21Z,colinfang,"7,357"
R Statistics: Average True Range Trailing Stop indicator,6,"2,781",1,"['statistics', 'indicator', 'quantmod']",2011-04-05,15:17:47Z,Jessica,33
Visualize 2-variable joint probability mass function in R,6,"4,335",3,[],2011-04-05,15:13:25Z,Lorin Hochstein,33.5k
get Row Number for R data frame,3,"30,930",2,[],2011-04-05,14:46:57Z,wespiserA,"2,129"
Make regressions and predictions for groups in R,1,"1,343",2,"['list', 'time-series', 'regression', 'plyr']",2011-04-05,14:43:50Z,donodarazao,"1,113"
Installing ROracle on Mac OS X - what is needed from Oracle?,2,"2,306",1,"['oracle', 'macos']",2011-04-05,11:20:51Z,Matt Bannert,13.5k
R expression to manage NA's when summing columns,5,"2,331",2,[],2011-04-05,10:45:01Z,lfuente,52
How do you change the axis labels in a list of ggplots?,4,621,1,['ggplot2'],2011-04-05,09:44:06Z,Richie Cotton,78.3k
Recalculate each point in dataframe with lapply/sapply,1,509,1,"['dataframe', 'lapply']",2011-04-05,08:50:42Z,Lisann,"2,085"
Ubuntu cluster management,6,"1,522",2,"['ubuntu', 'hadoop', 'cluster-computing']",2011-04-05,06:50:33Z,smschauhan,61
How to use GET/POST without the input argument,0,281,2,"['php', 'html']",2011-04-05,05:59:43Z,Yoni,1
Conditional update of dataframe,1,"2,206",2,['conditional'],2011-04-04,23:48:09Z,ery,457
Help with odd plyr/doSMP warning,3,610,1,['parallel-processing'],2011-04-04,21:56:53Z,Zach,13.9k
how can i fix this c code / BLAS error?,0,805,4,"['c', 'blas']",2011-04-04,21:55:41Z,cfort,431
Multiple axes on the bottom,3,"4,907",3,"['plot', 'axis']",2011-04-04,20:47:01Z,CodeGuy,12.3k
R: create a data frame out of a rolling window,6,"1,105",1,"['data-manipulation', 'data-management', 'rolling-computation']",2011-04-04,19:32:42Z,Zach,13.9k
Opposite of R's deparse(substitute(var))?,5,"3,215",2,['reflection'],2011-04-04,18:56:13Z,daveslanted,70
How to order values on a dotplot produced via qplot?,1,"1,211",1,['ggplot2'],2011-04-04,18:51:16Z,amh,410
Using cbind on an arbitrarily long list of objects,24,"22,003",4,"['join', 'statistics', 'bind', 'do.call']",2011-04-04,18:16:03Z,rtyro,121
xtpcse from Stata - how to rewrite in R,2,"2,013",2,['stata'],2011-04-04,15:49:40Z,Nicole,11
R or MATLAB - Matching column name to modify the corresponding cell in a matrix,2,433,1,"['matlab', 'matrix', 'matching']",2011-04-04,15:43:25Z,Catherine,"1,584"
Are there any other ways of compiling c code that uses R api?,1,389,1,"['c', 'api']",2011-04-04,14:34:32Z,cfort,431
similar to excel vlookup,3,"3,276",1,['lookup'],2011-04-04,13:46:47Z,eliavs,"1,097"
"Calculate error, MSE and MAPE? [closed]",0,"36,743",2,[],2011-04-04,12:54:30Z,Silda,14
Plotting directed multigraphs in R,5,"3,338",2,"['graph', 'plot']",2011-04-04,10:28:33Z,Timo,"1,909"
R function scope,1,455,2,['function'],2011-04-04,02:17:20Z,lokheart,"8,460"
Rounding numbers in R [duplicate],3,"9,254",3,['rounding'],2011-04-04,01:17:40Z,lokheart,"8,460"
Why is apply() method slower than a for loop in R?,20,"16,821",5,['benchmarking'],2011-04-03,23:31:26Z,Milktrader,"3,295"
Combining (cbind) vectors of different length,23,"38,676",3,"['list', 'merge', 'matrix']",2011-04-03,18:12:15Z,Nick,230
Concatenate expressions to subset a dataframe,2,"1,326",2,['subset'],2011-04-03,17:33:08Z,Erik Shilts,"2,733"
“Running” Percentile for each row in a dataframe,1,"2,007",2,['percentile'],2011-04-03,16:21:44Z,lokheart,"8,460"
R-project: plot 2 zoo objects (price series) that have some date mis-matches,0,936,1,"['plot', 'zoo']",2011-04-03,15:11:54Z,codingknob,"2,843"
specify dynamic array indexes programmatically,0,329,1,[],2011-04-03,14:49:55Z,darckeen,575
"R.teachingdemos, faces()",0,270,2,[],2011-04-03,13:41:46Z,jary_yuan,3
Display wilcox test result along with a plot PDF,0,576,2,[],2011-04-03,13:13:31Z,weblover,161
how to add labels to a plot,24,"30,556",2,['ggplot2'],2011-04-03,08:57:47Z,amh,410
Horizontal dotplot in R,1,"2,341",2,[],2011-04-03,06:54:43Z,user702432,"3,740"
How much data can R handle? [closed],9,"28,078",4,['large-data'],2011-04-03,05:53:19Z,AME,"1,864"
R project: plot data frame,2,"1,739",2,"['plot', 'dataframe']",2011-04-03,04:57:04Z,codingknob,"2,843"
moving averages in R [duplicate],1,"1,469",1,['statistics'],2011-04-03,04:37:29Z,user236215,"2,831"
"Qt4, QProcess, R: garbage in standard output with longer lines",1,422,1,"['qt4', 'qprocess']",2011-04-03,03:13:59Z,Nick,6
What is the right way to pass value from php to r,0,468,1,"['php', 'rapache']",2011-04-03,03:08:30Z,yoni and tszi,9
Convert MATLAB code to R [closed],25,"33,782",4,['matlab'],2011-04-03,02:15:39Z,user236215,"2,831"
R-project zoo object: how to remove rows where data is non-numeric,2,"5,615",2,"['character', 'zoo']",2011-04-03,02:00:28Z,codingknob,"2,843"
R T-Test from N/Mean/SD,5,"11,394",3,"['statistics', 'hypothesis-test']",2011-04-03,01:15:36Z,Xodarap,"7,702"
Examples of the perils of globals in R and Stata,43,"3,157",10,"['scope', 'global-variables', 'stata']",2011-04-02,22:29:34Z,Ari B. Friedman,46.8k
rbind in R gives a weird rowname,10,"10,925",2,['dataframe'],2011-04-02,15:46:38Z,babu,51
Circumventing R's `Error in if (nbins > .Machine$integer.max)`,1,"1,372",3,"['sql', 'memory', 'stata']",2011-04-02,14:51:13Z,Griffith Rees,906
data.frame and change of variable class R,3,"1,740",1,[],2011-04-02,13:47:11Z,Misha,"1,290"
Installing ggplot “subscript out of bounds” error,3,"4,526",1,['ggplot2'],2011-04-02,11:41:12Z,GaBorgulya,517
Installing ggplot “package ‘ggplot’ is not available” and “subscript out of bounds” errors,7,"30,035",1,['ggplot2'],2011-04-02,11:22:15Z,GaBorgulya,517
Problem with function arguments in R,0,520,1,[],2011-04-02,09:51:39Z,weblover,161
data frame usage in R,0,517,2,[],2011-04-02,02:35:57Z,babu,51
Legend in Base R: Can fill refrain from drawing boxes on some lines? Can fill draw boxes that cover the whole symbol?,6,"4,240",1,"['graphics', 'fill', 'legend']",2011-04-02,02:06:26Z,Nathan VanHoudnos,"8,350"
R plotting a matrix with row and column names,1,"8,215",1,['plot'],2011-04-01,23:12:50Z,user236215,"2,831"
Network Modularity Calculations in R,6,"4,646",1,"['graph-theory', 'igraph', 'modularity']",2011-04-01,22:04:05Z,ale,"5,076"
Improving R coding with sapply help,2,726,2,['sapply'],2011-04-01,19:48:38Z,Tony,11
Identify duplicate data with a threshold,5,356,1,[],2011-04-01,19:33:49Z,Chase,48.1k
R How to make smoother looking plots of oscillations,1,335,1,[],2011-04-01,19:19:15Z,Carey,517
Multiple unions,9,"7,217",4,[],2011-04-01,16:19:07Z,Jeremy Leipzig,"1,033"
How can I plot a histogram with variable bin widths in ggplot?,4,"3,797",2,['ggplot2'],2011-04-01,16:06:56Z,David LeBauer,15.7k
Modified Bootstrapping,1,139,2,"['matrix', 'modeling', 'sample', 'statistics-bootstrap']",2011-04-01,15:36:29Z,mycelial,6
How to show gaps in R/quantmod's chartSeries/candleChart plots,6,"1,448",1,['quantmod'],2011-04-01,15:13:04Z,fttb,31
Object not found error with ggplot2,9,"16,785",3,['ggplot2'],2011-04-01,13:52:58Z,djhurio,"4,170"
parallel R execution problem in R,9,"3,749",2,['parallel-processing'],2011-04-01,12:41:01Z,gappy,"5,454"
"How to create a facet in ggplot, except with different variables",18,"7,135",3,['ggplot2'],2011-04-01,10:17:07Z,Chris,710
create a vector from outputs,1,204,2,['vector'],2011-04-01,09:52:17Z,Roberta Darmanin,6
Sql Server CLR file system access from UDF,8,936,3,"['sql-server', 'clr', 'user-defined-functions', 'sqlclr']",2011-04-01,09:35:40Z,Klark,"5,997"
Create a function from an interval,0,602,1,[],2011-04-01,09:21:30Z,Silda,14
In R what are the common cases of this error: “Value of SET_STRING_ELT() must be a 'CHARSXP' not a 'character'”,8,"2,807",1,['rcpp'],2011-04-01,09:08:23Z,Dr G,"3,123"
Create a variable name with “paste” in R?,66,"85,888",4,[],2011-04-01,08:40:41Z,qed,"9,579"
"rpy2 problems, nls passing list() as argument from python to R",1,756,1,"['python', 'arguments', 'rpy2', 'nls']",2011-04-01,07:37:30Z,Horacio,33
filling in variable values using R,1,276,1,['variables'],2011-04-01,05:02:30Z,baz,"2,179"
stopping the script until a value is entred from keyboard in R,3,"3,947",3,[],2011-03-31,23:41:03Z,weblover,161
Writing functions to handle multiple data types in R/Splus?,2,226,3,['types'],2011-03-31,21:54:16Z,lowndrul,"1,117"
How do I put more space between the axis labels and axis title in an R boxplot,28,"71,245",3,[],2011-03-31,20:40:16Z,KennyPeanuts,"3,126"
Syntax coloring input using Sweave with TeXShop?,3,581,2,"['latex', 'sweave']",2011-03-31,19:05:35Z,djq,"5,647"
How to create thumbnails in R?,2,449,3,"['thumbnails', 'plot']",2011-03-31,17:44:59Z,Roman Zenka,"2,233"
R zoo aggregate truncate to: aggregate time series to select last element in specific time interval,1,721,1,"['time', 'aggregate', 'truncate', 'zoo']",2011-03-31,16:57:49Z,codingknob,"2,843"
How to prepend to a file (add at the top),12,"2,334",8,"['java', 'c++', 'file', 'prepend']",2011-03-31,13:21:14Z,Roman Luštrik,49k
R: finding column with minimum value in each row when there is a tied,4,"10,201",3,['matrix'],2011-03-31,04:19:51Z,lynn,21
Convert line plots to barplot,0,552,2,['plot'],2011-03-31,02:26:39Z,michaeltwofish,"3,346"
Better way to turn two columns into one in R/Splus?,2,"5,616",5,['matrix'],2011-03-31,01:22:30Z,lowndrul,"1,117"
Extract Date in R,4,"10,204",3,['datetime'],2011-03-31,00:56:11Z,Btibert3,12.5k
How to change the hours in a dataset from 01-24 to 00-23 in R?,2,356,2,['datetime'],2011-03-30,22:46:15Z,ery,457
Automatically “sourcing” function on change,4,723,5,[],2011-03-30,20:11:31Z,Grega Kešpret,"7,778"
Transforming Data Frame in R,6,"1,367",4,[],2011-03-30,19:55:18Z,kogilvie,75
How to change the order of facet labels in ggplot (custom facet wrap labels),34,"17,117",2,['ggplot2'],2011-03-30,18:37:24Z,Jana,244
How to use XTS period.apply() using TTR indicator functions?,1,"1,141",1,"['xts', 'quantitative-finance']",2011-03-30,17:11:41Z,Paul Lam,923
Image processing/color detection in R: what library should I use?,8,"5,975",2,"['image', 'image-processing', 'colors', 'computer-vision']",2011-03-30,16:53:04Z,Beekguk,165
Specifying ggplot2 panel width,12,"5,963",1,"['ggplot2', 'r-grid']",2011-03-30,16:33:49Z,Richie Cotton,78.3k
how to calculate all pairwise distances in two dimensions,13,"9,210",2,"['statistics', '2d', 'distance', 'time-series']",2011-03-30,15:45:25Z,distance deprived,66
Opening a .R file via a double click (Windows),2,"6,535",2,[],2011-03-30,14:50:55Z,gjabel,"3,694"
"Set value of a vector using a data-frame as “key”,“value” pair",2,"1,739",2,[],2011-03-30,14:13:58Z,obaqueiro,656
subsetting in data.table,17,"47,065",4,"['subset', 'data.table']",2011-03-30,13:52:56Z,exl,635
R - how to replace parts of variable strings within data frame,24,"43,461",2,"['replace', 'dataframe']",2011-03-30,13:43:40Z,user670186,813
Averaging over continuous blocks,5,244,2,[],2011-03-30,10:17:20Z,mbq,15.4k
How do I load a package without installing it in R?,7,"2,872",2,[],2011-03-30,10:09:36Z,lindelof,17.4k
"how to take tables of (x,y,V) rows and get a matrix/table where the value at position x,y is V",2,271,4,"['matrix', 'dataframe', 'reshape']",2011-03-30,10:02:45Z,Ben Clifford,752
R - how to add cases of one variable to other variable (stack variables),1,925,5,"['stack', 'rbind']",2011-03-30,05:29:58Z,user670186,813
Adding an offset to stat_smooth,1,378,1,['ggplot2'],2011-03-30,00:29:28Z,jebyrnes,"4,005"
